image_names,cumulative deformation(mm),degraded strength(KN),times(s)
LS34_to_LS35_RS3_0036,224.97805449500018,37.1548444992047,2055
LS34_to_LS35_RS3_0037,225.27129250400017,37.14460911222862,2056
LS34_to_LS35_RS3_0038,225.56360071800017,37.1344061794752,2057
LS34_to_LS35_RS3_0039,225.86660590800017,37.123829871901755,2058
LS34_to_LS35_RS3_0040,226.15965340100016,37.113601134830965,2059
LS34_to_LS35_RS3_0041,226.45445499600015,37.103311171342675,2060
LS34_to_LS35_RS3_0042,226.76015711800017,37.092640728146215,2061
LS34_to_LS35_RS3_0043,227.05908489100017,37.08220674162112,2062
LS34_to_LS35_RS3_0044,227.35263442500016,37.071960480955994,2063
LS34_to_LS35_RS3_0045,227.66331741600015,37.061116181983245,2064
LS34_to_LS35_RS3_0046,227.96310073200016,37.05065233297986,2065
LS34_to_LS35_RS3_0047,228.26593286600016,37.040082065875495,2066
LS34_to_LS35_RS3_0048,228.57367903500017,37.029340275816075,2067
LS34_to_LS35_RS3_0049,228.87458746000016,37.01883715521197,2068
LS34_to_LS35_RS3_0050,229.18319174100014,37.00806541300406,2069
LS34_to_LS35_RS3_0051,229.49430551300014,36.99720607774645,2070
LS34_to_LS35_RS3_0052,229.80715306600015,36.986286225369895,2071
LS34_to_LS35_RS3_0053,230.11698976200014,36.97547146607671,2072
LS34_to_LS35_RS3_0054,230.43426424300014,36.964397093072535,2073
LS34_to_LS35_RS3_0055,230.75254777600014,36.953287499403295,2074
LS34_to_LS35_RS3_0056,231.07407551100013,36.942064667811685,2075
LS34_to_LS35_RS3_0057,231.38546027300012,36.93119587372735,2076
LS34_to_LS35_RS3_0058,231.7187809550001,36.91956141276837,2077
LS34_to_LS35_RS3_0059,232.04132329500013,36.90830316668585,2078
LS34_to_LS35_RS3_0060,232.3662778570001,36.89696072269964,2079
LS34_to_LS35_RS3_0061,232.6236078680001,36.88797869389606,2080
LS35_to_LS36_RS3_0000,232.6419538820001,36.88733833164084,2080
LS35_to_LS36_RS3_0001,232.64913208600012,36.887087778528766,2081
LS35_to_LS36_RS3_0002,232.86775802100013,36.879456704182836,2082
LS35_to_LS36_RS3_0003,233.15317092200013,36.86949445031384,2083
LS35_to_LS36_RS3_0004,233.44353537000012,36.85935936414438,2084
LS35_to_LS36_RS3_0005,233.72906214400012,36.8493931355716,2085
LS35_to_LS36_RS3_0006,234.03158653500012,36.83883361014669,2086
LS35_to_LS36_RS3_0007,234.3340641440001,36.82827571763381,2087
LS35_to_LS36_RS3_0008,234.63260105300012,36.817855374102365,2088
LS35_to_LS36_RS3_0009,234.93477174200012,36.80730819454236,2089
LS35_to_LS36_RS3_0010,235.23629790000012,36.79678351214848,2090
LS35_to_LS36_RS3_0011,235.5370165210001,36.7862870165975,2091
LS35_to_LS36_RS3_0012,235.8293811630001,36.776082114241234,2092
LS35_to_LS36_RS3_0013,236.1175846260001,36.76602245662144,2093
LS35_to_LS36_RS3_0014,236.4148002440001,36.75564823236607,2094
LS35_to_LS36_RS3_0015,236.7019395090001,36.745625720266354,2095
LS35_to_LS36_RS3_0016,236.99882728500012,36.73526293924015,2096
LS35_to_LS36_RS3_0017,237.28696787100012,36.72520547632366,2097
LS35_to_LS36_RS3_0018,237.57326757300012,36.71521226892501,2098
LS35_to_LS36_RS3_0019,237.86584326300013,36.705,2099
LS35_to_LS36_RS3_0020,238.14907834200014,36.67858719162107,2100
LS35_to_LS36_RS3_0021,238.41809337200013,36.65350045990857,2101
LS35_to_LS36_RS3_0022,238.69316835200013,36.627848613526304,2102
LS35_to_LS36_RS3_0023,238.98636930700013,36.6005064471948,2103
LS35_to_LS36_RS3_0024,239.27606608300013,36.57349105962524,2104
LS35_to_LS36_RS3_0025,239.56269281900012,36.54676196561268,2105
LS35_to_LS36_RS3_0026,239.85668412000012,36.51934609634324,2106
LS35_to_LS36_RS3_0027,240.15264101900013,36.49174692716791,2107
LS35_to_LS36_RS3_0028,240.44160484500014,36.46479989012883,2108
LS35_to_LS36_RS3_0029,240.73468909300016,36.437468607193686,2109
LS35_to_LS36_RS3_0030,241.02810898200016,36.41010602438761,2110
LS35_to_LS36_RS3_0031,241.32236417900017,36.38266554575655,2111
LS35_to_LS36_RS3_0032,241.6185142030002,36.35504836689953,2112
LS35_to_LS36_RS3_0033,241.9190106260002,36.32702586888384,2113
LS35_to_LS36_RS3_0034,242.2133792030002,36.29957481711253,2114
LS35_to_LS36_RS3_0035,242.50980050600018,36.2719323403995,2115
LS35_to_LS36_RS3_0036,242.80875974300017,36.24405319115051,2116
LS35_to_LS36_RS3_0037,243.10376959400017,36.216542338003826,2117
LS35_to_LS36_RS3_0038,243.40005275200016,36.18891274386673,2118
LS35_to_LS36_RS3_0039,243.68806145300016,36.16205477606898,2119
LS35_to_LS36_RS3_0040,243.98027943600016,36.13480427582336,2120
LS35_to_LS36_RS3_0041,244.28925768700017,36.105990813289935,2121
LS35_to_LS36_RS3_0042,244.59292632300017,36.07767249367473,2122
LS35_to_LS36_RS3_0043,244.87937387500017,36.05096010928965,2123
LS35_to_LS36_RS3_0044,245.17768429000017,36.02314146529734,2124
LS35_to_LS36_RS3_0045,245.47813571800017,35.99512316324606,2125
LS35_to_LS36_RS3_0046,245.76688322900017,35.9681962984493,2126
LS35_to_LS36_RS3_0047,246.07238348800018,35.939707172634904,2127
LS35_to_LS36_RS3_0048,246.3646128060002,35.91245561535503,2128
LS35_to_LS36_RS3_0049,246.6653964050002,35.88440633702425,2129
LS35_to_LS36_RS3_0050,246.9695926270002,35.856038817896156,2130
LS35_to_LS36_RS3_0051,247.2626578640002,35.8287093078131,2131
LS35_to_LS36_RS3_0052,247.5673460950002,35.80029590687021,2132
LS35_to_LS36_RS3_0053,247.8613826120002,35.77287582102721,2133
LS35_to_LS36_RS3_0054,248.1674092500002,35.744337608257524,2134
LS35_to_LS36_RS3_0055,248.4693326380002,35.71618204002595,2135
LS35_to_LS36_RS3_0056,248.7713938760002,35.68801361672837,2136
LS35_to_LS36_RS3_0057,249.0701413590002,35.660154214390126,2137
LS35_to_LS36_RS3_0058,249.3773169870002,35.631508853689446,2138
LS35_to_LS36_RS3_0059,249.6807199880002,35.603215305604586,2139
LS36_to_LS37_RS3_0001,249.7360486090002,35.5980556895376,2140
LS36_to_LS37_RS3_0002,249.7394995700002,35.59773387356785,2141
LS36_to_LS37_RS3_0003,249.8051282120002,35.591613739185355,2142
LS36_to_LS37_RS3_0004,250.0671686670002,35.56717741459633,2143
LS36_to_LS37_RS3_0005,250.3429051400002,35.54146388133575,2144
LS36_to_LS37_RS3_0006,250.6268851950002,35.514981600953554,2145
LS36_to_LS37_RS3_0007,250.9036925150002,35.48916820691049,2146
LS36_to_LS37_RS3_0008,251.1879086580002,35.46266391037434,2147
LS36_to_LS37_RS3_0009,251.4750171200002,35.43588989347803,2148
LS36_to_LS37_RS3_0010,251.7630385670002,35.40903073706459,2149
LS36_to_LS37_RS3_0011,252.0474267480002,35.38251039729416,2150
LS36_to_LS37_RS3_0012,252.3360949500002,35.35559092838009,2151
LS36_to_LS37_RS3_0013,252.62087236700017,35.32903429078978,2152
LS36_to_LS37_RS3_0014,252.90377081200018,35.30265287488302,2153
LS36_to_LS37_RS3_0015,253.19503739000018,35.275491096973795,2154
LS36_to_LS37_RS3_0016,253.48369985400018,35.24857216315126,2155
LS36_to_LS37_RS3_0017,253.77578728300017,35.22133383759036,2156
LS36_to_LS37_RS3_0018,254.05976173200017,35.19485207999017,2157
LS36_to_LS37_RS3_0019,254.35256736500017,35.16754677902249,2158
LS36_to_LS37_RS3_0020,254.64074175500016,35.1406733600602,2159
LS36_to_LS37_RS3_0021,254.91665078800017,35.114943734886744,2160
LS36_to_LS37_RS3_0022,255.20768721600018,35.08780341938913,2161
LS36_to_LS37_RS3_0023,255.4985820650002,35.060676306701744,2162
LS36_to_LS37_RS3_0024,255.7935782720002,35.03316672591284,2163
LS36_to_LS37_RS3_0025,256.08604433000016,35.00589309167739,2164
LS36_to_LS37_RS3_0026,256.37114987400014,34.97930585492682,2165
LS36_to_LS37_RS3_0027,256.67067263400014,34.95137415489538,2166
LS36_to_LS37_RS3_0028,256.96492452700016,34.923933984375594,2167
LS36_to_LS37_RS3_0029,257.2590737900002,34.89650338451539,2168
LS36_to_LS37_RS3_0030,257.55479502500015,34.868926191954316,2169
LS36_to_LS37_RS3_0031,257.84296029700016,34.84205362328214,2170
LS36_to_LS37_RS3_0032,258.1359549150002,34.81473069870438,2171
LS36_to_LS37_RS3_0033,258.43845042900017,34.786521777426074,2172
LS36_to_LS37_RS3_0034,258.7262575600002,34.75968260684017,2173
LS36_to_LS37_RS3_0035,259.0256447750002,34.731763546924235,2174
LS36_to_LS37_RS3_0036,259.3116139940002,34.705095769012026,2175
LS36_to_LS37_RS3_0037,259.6128219410002,34.67700691852638,2176
LS36_to_LS37_RS3_0038,259.9152974180002,34.64879986577878,2177
LS36_to_LS37_RS3_0039,260.20739905500017,34.62156021526482,2178
LS36_to_LS37_RS3_0040,260.50501166000015,34.59380664485691,2179
LS36_to_LS37_RS3_0041,260.80538559300015,34.56579556952554,2180
LS36_to_LS37_RS3_0042,261.10720686500014,34.53764952402099,2181
LS36_to_LS37_RS3_0043,261.4023217220001,34.51012887864318,2182
LS36_to_LS37_RS3_0044,261.7026387140001,34.4821231132887,2183
LS36_to_LS37_RS3_0045,262.0052717760001,34.4539013651071,2184
LS36_to_LS37_RS3_0046,262.3082038700001,34.42565173099081,2185
LS36_to_LS37_RS3_0047,262.6074187960001,34.39774873771591,2186
LS36_to_LS37_RS3_0048,262.9117275960001,34.369370720237285,2187
LS36_to_LS37_RS3_0049,263.21458664300013,34.34112789804704,2188
LS36_to_LS37_RS3_0050,263.52248539200014,34.31241510340959,2189
LS36_to_LS37_RS3_0051,263.83387028600015,34.28337721175312,2190
LS36_to_LS37_RS3_0052,264.1449495790001,34.25436781861696,2191
LS36_to_LS37_RS3_0053,264.4576200770001,34.22521003922546,2192
LS36_to_LS37_RS3_0054,264.7654270900001,34.196505799338354,2193
LS36_to_LS37_RS3_0055,265.0785254320001,34.167308121775946,2194
LS36_to_LS37_RS3_0056,265.3936513580001,34.13792136386426,2195
LS36_to_LS37_RS3_0057,265.70235199500013,34.109133789951024,2196
LS36_to_LS37_RS3_0058,266.02760618400015,34.078802530846986,2197
LS36_to_LS37_RS3_0059,266.34886487700015,34.0488438677879,2198
LS36_to_LS37_RS3_0060,266.6738277850001,34.018539771806694,2199
LS37_to_LS38_RS3_0001,266.9438749280001,33.993356791412744,2200
LS37_to_LS38_RS3_0002,267.25032226500014,33.96477934677209,2201
LS37_to_LS38_RS3_0003,267.58681816800015,33.93339975269916,2202
LS37_to_LS38_RS3_0004,267.92602309400013,33.90176753135406,2203
LS37_to_LS38_RS3_0005,268.27179746400014,33.86952268297793,2204
LS37_to_LS38_RS3_0006,268.62731912700013,33.83636886039166,2205
LS37_to_LS38_RS3_0007,268.97592462200015,33.80385999824158,2206
LS37_to_LS38_RS3_0008,269.32874560000016,33.7709580253755,2207
LS37_to_LS38_RS3_0009,269.67755046800016,33.738430570892646,2208
LS37_to_LS38_RS3_0010,270.0216679370002,33.70634023518765,2209
LS37_to_LS38_RS3_0011,270.3686543390002,33.6739823599609,2210
LS37_to_LS38_RS3_0012,270.71088015200024,33.642068428773406,2211
LS37_to_LS38_RS3_0013,271.0477290380002,33.61065591761841,2212
LS37_to_LS38_RS3_0014,271.3929113790002,33.57846627832369,2213
LS37_to_LS38_RS3_0015,271.7277189450002,33.54724412845513,2214
LS37_to_LS38_RS3_0016,272.0734855950002,33.515,2215
LS37_to_LS38_RS3_0017,272.4141592420002,33.51185064603397,2216
LS37_to_LS38_RS3_0018,272.7418223730002,33.50882156764701,2217
LS37_to_LS38_RS3_0019,273.0699354530002,33.50578832971122,2218
LS37_to_LS38_RS3_0020,273.4022986040002,33.50271580203854,2219
LS37_to_LS38_RS3_0021,273.7414461810002,33.49958055581066,2220
LS37_to_LS38_RS3_0022,274.0803571520002,33.49644749688448,2221
LS37_to_LS38_RS3_0023,274.4214250880002,33.49329449791791,2222
LS37_to_LS38_RS3_0024,274.7710561670002,33.49006233706546,2223
LS37_to_LS38_RS3_0025,275.1159374960002,33.4868740852272,2224
LS37_to_LS38_RS3_0026,275.4586240770002,33.48370612271387,2225
LS37_to_LS38_RS3_0027,275.7933694310002,33.480611572790465,2226
LS37_to_LS38_RS3_0028,276.1318191210002,33.47748277817166,2227
LS37_to_LS38_RS3_0029,276.4830286510002,33.47423602534545,2228
LS37_to_LS38_RS3_0030,276.8285876620002,33.47104150868303,2229
LS37_to_LS38_RS3_0031,277.1800984930002,33.46779197048288,2230
LS37_to_LS38_RS3_0032,277.5245589300002,33.46460760957631,2231
LS37_to_LS38_RS3_0033,277.8675559520002,33.4614367771944,2232
LS37_to_LS38_RS3_0034,278.2119087740002,33.45825341113357,2233
LS37_to_LS38_RS3_0035,278.5577215790002,33.455056548275174,2234
LS37_to_LS38_RS3_0036,278.8994412320002,33.45189752451762,2235
LS37_to_LS38_RS3_0037,279.2394915410002,33.44875393299321,2236
LS37_to_LS38_RS3_0038,279.5909872330002,33.44550453474539,2237
LS37_to_LS38_RS3_0039,279.9377542170002,33.442298850989204,2238
LS37_to_LS38_RS3_0040,280.2790811480002,33.43914345774607,2239
LS37_to_LS38_RS3_0041,280.6308880040002,33.43589118294591,2240
LS37_to_LS38_RS3_0042,280.9744356810002,33.43271526003961,2241
LS37_to_LS38_RS3_0043,281.3170378860002,33.42954807753932,2242
LS37_to_LS38_RS3_0044,281.6689139670002,33.426295162789366,2243
LS37_to_LS38_RS3_0045,282.0158410830002,33.423087998694584,2244
LS37_to_LS38_RS3_0046,282.3765338190002,33.41975357846971,2245
LS37_to_LS38_RS3_0047,282.7171174210002,33.41660505692374,2246
LS37_to_LS38_RS3_0048,283.07332068000017,33.413312139622036,2247
LS37_to_LS38_RS3_0049,283.4278047550002,33.410035115298825,2248
LS37_to_LS38_RS3_0050,283.7853749060002,33.40672956177832,2249
LS37_to_LS38_RS3_0051,284.1334477160002,33.40351180632734,2250
LS37_to_LS38_RS3_0052,284.1857595850002,33.40302820980158,2251
LS37_to_LS38_RS3_0053,284.3773478580002,33.40125707401597,2252
LS37_to_LS38_RS3_0054,284.7264439140002,33.398029859178045,2253
LS37_to_LS38_RS3_0055,285.0911022740002,33.39465877878359,2254
LS37_to_LS38_RS3_0056,285.4461856560002,33.391376214173086,2255
LS37_to_LS38_RS3_0057,285.80197097800016,33.388087160485604,2256
LS38_to_LS39_RS3_0000,285.83757163300015,33.38775805060286,2256
LS38_to_LS39_RS3_0001,285.83800984100014,33.387753999593585,2257
LS38_to_LS39_RS3_0002,285.98251823400017,33.38641809326615,2258
LS38_to_LS39_RS3_0003,286.29320226700014,33.383545977973036,2259
LS38_to_LS39_RS3_0004,286.61915987900016,33.38053266623863,2260
LS38_to_LS39_RS3_0005,286.9529485460002,33.37744696039819,2261
LS38_to_LS39_RS3_0006,287.2705744030002,33.37451067148572,2262
LS38_to_LS39_RS3_0007,287.60867602300016,33.37138509459639,2263
LS38_to_LS39_RS3_0008,287.93807229700013,33.368339994187096,2264
LS38_to_LS39_RS3_0009,288.2750586510001,33.36522472736263,2265
LS38_to_LS39_RS3_0010,288.6114175230001,33.362115261288956,2266
LS38_to_LS39_RS3_0011,288.9473752070001,33.359009503993555,2267
LS38_to_LS39_RS3_0012,289.2854035670001,33.35588460435552,2268
LS38_to_LS39_RS3_0013,289.6202549830001,33.35278907394307,2269
LS38_to_LS39_RS3_0014,289.9623460610001,33.34962661655099,2270
LS38_to_LS39_RS3_0015,290.2953810770001,33.346547877829344,2271
LS38_to_LS39_RS3_0016,290.6281750010001,33.34347136788016,2272
LS38_to_LS39_RS3_0017,290.96369271700013,33.34036967786433,2273
LS38_to_LS39_RS3_0018,291.2940747070001,33.33731546501378,2274
LS38_to_LS39_RS3_0019,291.6358747180001,33.33415569838754,2275
LS38_to_LS39_RS3_0020,291.9718591260001,33.33104969404239,2276
LS38_to_LS39_RS3_0021,292.3142059080001,33.32788487279736,2277
LS38_to_LS39_RS3_0022,292.66181724100005,33.324671383465684,2278
LS38_to_LS39_RS3_0023,293.00588385900005,33.32149066321474,2279
LS38_to_LS39_RS3_0024,293.35299947400006,33.31828175654292,2280
LS38_to_LS39_RS3_0025,293.69265007300004,33.31514186013343,2281
LS38_to_LS39_RS3_0026,294.040215428,33.311928795844885,2282
LS38_to_LS39_RS3_0027,294.385507632,33.30873674567699,2283
LS38_to_LS39_RS3_0028,294.731963852,33.305533934775355,2284
LS38_to_LS39_RS3_0029,295.085055643,33.30226978140702,2285
LS38_to_LS39_RS3_0030,295.42755130499995,33.29910358384238,2286
LS38_to_LS39_RS3_0031,295.77185117999994,33.29592070724954,2287
LS38_to_LS39_RS3_0032,296.11140267999997,33.29278172695972,2288
LS38_to_LS39_RS3_0033,296.46034561,33.2895559276935,2289
LS38_to_LS39_RS3_0034,296.808345477,33.28633884656332,2290
LS38_to_LS39_RS3_0035,297.146868472,33.283209374277206,2291
LS38_to_LS39_RS3_0036,297.505312574,33.27989574152583,2292
LS38_to_LS39_RS3_0037,297.854225851,33.27667021638646,2293
LS38_to_LS39_RS3_0038,298.19420097700004,33.273527319890505,2294
LS38_to_LS39_RS3_0039,298.54221006000006,33.27031015356311,2295
LS38_to_LS39_RS3_0040,298.89514744200005,33.26704742762716,2296
LS38_to_LS39_RS3_0041,299.23830135300005,33.26387514488653,2297
LS38_to_LS39_RS3_0042,299.5929884540001,33.26059624369159,2298
LS38_to_LS39_RS3_0043,299.9448772230001,33.25734321164755,2299
LS38_to_LS39_RS3_0044,300.3002553620001,33.25405792215905,2300
LS38_to_LS39_RS3_0045,300.64574162700006,33.25086407799626,2301
LS38_to_LS39_RS3_0046,301.00556530700004,33.24753769175049,2302
LS38_to_LS39_RS3_0047,301.36383347300006,33.24422568543762,2303
LS38_to_LS39_RS3_0048,301.72436929200006,33.240892715830306,2304
LS38_to_LS39_RS3_0049,302.0860845810001,33.23754884262492,2305
LS38_to_LS39_RS3_0050,302.44476250100007,33.23423304834548,2306
LS38_to_LS39_RS3_0051,302.81069068900007,33.230850229039355,2307
LS38_to_LS39_RS3_0052,303.17382004600006,33.22749328349714,2308
LS38_to_LS39_RS3_0053,303.53474083800006,33.22415675501095,2309
LS38_to_LS39_RS3_0054,303.90746364700004,33.220711122902074,2310
LS38_to_LS39_RS3_0055,304.27340392100007,33.21732819186705,2311
LS38_to_LS39_RS3_0056,304.65179232700007,33.21383018420597,2312
LS38_to_LS39_RS3_0057,305.02257871000006,33.21040245336699,2313
LS38_to_LS39_RS3_0058,305.40064874100005,33.206907388920264,2314
LS38_to_LS39_RS3_0059,305.77943070200007,33.2034057430441,2315
LS38_to_LS39_RS3_0060,306.15157483200005,33.19996546052718,2316
LS38_to_LS39_RS3_0061,306.53377905200006,33.19643217761349,2317
LS39_to_LS40_RS3_0001,306.547058932,33.196309411901744,2318
LS39_to_LS40_RS3_0002,306.87664107200004,33.19326259325616,2319
LS39_to_LS40_RS3_0003,307.21715948200006,33.19011467437695,2320
LS39_to_LS40_RS3_0004,307.56415685900004,33.186906860755094,2321
LS39_to_LS40_RS3_0005,307.91929585400004,33.18362378203079,2322
LS39_to_LS40_RS3_0006,308.26965863800007,33.18038485693913,2323
LS39_to_LS40_RS3_0007,308.62321621500007,33.177116397616985,2324
LS39_to_LS40_RS3_0008,308.98142336200004,33.17380495539362,2325
LS39_to_LS40_RS3_0009,309.329541805,33.170586778088854,2326
LS39_to_LS40_RS3_0010,309.682323917,33.167325487544794,2327
LS39_to_LS40_RS3_0011,310.02478560500003,33.16415960405244,2328
LS39_to_LS40_RS3_0012,310.36911515,33.1609764531756,2329
LS39_to_LS40_RS3_0013,310.715982085,33.157769845423445,2330
LS39_to_LS40_RS3_0014,311.0609875,33.15458044647345,2331
LS39_to_LS40_RS3_0015,311.40702653,33.15138149228041,2332
LS39_to_LS40_RS3_0016,311.74970786299997,33.14821357828215,2333
LS39_to_LS40_RS3_0017,312.097328818,33.144999999999996,2334
LS39_to_LS40_RS3_0018,312.429754888,33.12166513900837,2335
LS39_to_LS40_RS3_0019,312.774253661,33.09748282689387,2336
LS39_to_LS40_RS3_0020,313.105194493,33.074252223135346,2337
LS39_to_LS40_RS3_0021,313.446094547,33.05032252540699,2338
LS39_to_LS40_RS3_0022,313.78708489099995,33.02638648971423,2339
LS39_to_LS40_RS3_0023,314.12604493,33.00259297258189,2340
LS39_to_LS40_RS3_0024,314.477927094,32.9778923786051,2341
LS39_to_LS40_RS3_0025,314.820369314,32.9538544275462,2342
LS39_to_LS40_RS3_0026,315.16010669,32.93000634474505,2343
LS39_to_LS40_RS3_0027,315.50194468800004,32.90601080743661,2344
LS39_to_LS40_RS3_0028,315.85062447800004,32.88153500615472,2345
LS39_to_LS40_RS3_0029,316.194214319,32.85741649710437,2346
LS39_to_LS40_RS3_0030,316.53988393900005,32.833151996634456,2347
LS39_to_LS40_RS3_0031,316.886811494,32.80879919461117,2348
LS39_to_LS40_RS3_0032,317.232335479,32.7845449170834,2349
LS39_to_LS40_RS3_0033,317.586293377,32.759698615628416,2350
LS39_to_LS40_RS3_0034,317.938170107,32.73499840309473,2351
LS39_to_LS40_RS3_0035,318.276620019,32.71124069465404,2352
LS39_to_LS40_RS3_0036,318.622627208,32.68695249831187,2353
LS39_to_LS40_RS3_0037,318.97085398999997,32.662508496216816,2354
LS39_to_LS40_RS3_0038,319.319063564,32.63806570204835,2355
LS39_to_LS40_RS3_0039,319.66197293399995,32.61399495909586,2356
LS39_to_LS40_RS3_0040,320.01090407999993,32.5895015137185,2357
LS39_to_LS40_RS3_0041,320.36091013399994,32.56493261448531,2358
LS39_to_LS40_RS3_0042,320.7085535869999,32.54052955954319,2359
LS39_to_LS40_RS3_0043,321.0578771759999,32.51600856637798,2360
LS39_to_LS40_RS3_0044,321.4010367679999,32.49192025893187,2361
LS39_to_LS40_RS3_0045,321.75699655399995,32.46693343366597,2362
LS39_to_LS40_RS3_0046,322.10792320699994,32.44229991239609,2363
LS39_to_LS40_RS3_0047,322.46065689299996,32.41753954528687,2364
LS39_to_LS40_RS3_0048,322.803517529,32.39347222324874,2365
LS39_to_LS40_RS3_0049,323.154524209,32.36883308443231,2366
LS39_to_LS40_RS3_0050,323.51446447399996,32.34356684689245,2367
LS39_to_LS40_RS3_0051,323.86661729099995,32.3188472542549,2368
LS39_to_LS40_RS3_0052,324.22354113599994,32.293792756249765,2369
LS39_to_LS40_RS3_0053,324.57481717699994,32.26913470946534,2370
LS39_to_LS40_RS3_0054,324.92977069099993,32.244218520107275,2371
LS39_to_LS40_RS3_0055,325.28701089799995,32.219141814868834,2372
LS39_to_LS40_RS3_0056,325.6307640609999,32.19501184132604,2373
LS39_to_LS40_RS3_0057,326.00123343799993,32.16900650602262,2374
LS39_to_LS40_RS3_0058,326.3631957039999,32.14359833282693,2375
LS39_to_LS40_RS3_0059,326.7186823919999,32.118644716978295,2376
LS39_to_LS40_RS3_0060,327.08755122899987,32.092751732605755,2377
LS40_to_LS41_RS3_0001,327.14618065499985,32.088636202479826,2378
LS40_to_LS41_RS3_0002,327.37649127199984,32.07246940114385,2379
LS40_to_LS41_RS3_0003,327.69605101999986,32.05003769986934,2380
LS40_to_LS41_RS3_0004,328.01706359499985,32.02750401647265,2381
LS40_to_LS41_RS3_0005,328.3460928869998,32.00440759448929,2382
LS40_to_LS41_RS3_0006,328.67878125899983,31.9810543210407,2383
LS40_to_LS41_RS3_0007,329.0094029489998,31.95784611965937,2384
LS40_to_LS41_RS3_0008,329.34345196199985,31.934397335143927,2385
LS40_to_LS41_RS3_0009,329.6795706149999,31.910803270922532,2386
LS40_to_LS41_RS3_0010,330.00895490099987,31.887681929907867,2387
LS40_to_LS41_RS3_0011,330.35630752699984,31.863299289753368,2388
LS40_to_LS41_RS3_0012,330.69336008199986,31.83963966968267,2389
LS40_to_LS41_RS3_0013,331.03387991299985,31.81573666195143,2390
LS40_to_LS41_RS3_0014,331.36184210299984,31.79271514587672,2391
LS40_to_LS41_RS3_0015,331.69793070099985,31.769123191385304,2392
LS40_to_LS41_RS3_0016,332.0387683939999,31.7451978711273,2393
LS40_to_LS41_RS3_0017,332.36507919999985,31.722292275010624,2394
LS40_to_LS41_RS3_0018,332.70104716699984,31.698708788289554,2395
LS40_to_LS41_RS3_0019,333.0452900189998,31.67454444071363,2396
LS40_to_LS41_RS3_0020,333.38615328799983,31.650617325131915,2397
LS40_to_LS41_RS3_0021,333.7283075849998,31.626599585012492,2398
LS40_to_LS41_RS3_0022,334.0744690479998,31.602300559308034,2399
LS40_to_LS41_RS3_0023,334.4190113539998,31.5781151913667,2400
LS40_to_LS41_RS3_0024,334.7675631159998,31.553648377092312,2401
LS40_to_LS41_RS3_0025,335.11606942899977,31.5291847531396,2402
LS40_to_LS41_RS3_0026,335.4602772579998,31.505022864025598,2403
LS40_to_LS41_RS3_0027,335.8079509559998,31.480617686016327,2404
LS40_to_LS41_RS3_0028,336.1538184009998,31.456339299093777,2405
LS40_to_LS41_RS3_0029,336.4972328019998,31.432233105166638,2406
LS40_to_LS41_RS3_0030,336.8474191579998,31.407651549519024,2407
LS40_to_LS41_RS3_0031,337.1925878409998,31.38342221264281,2408
LS40_to_LS41_RS3_0032,337.5396608129998,31.359059202980035,2409
LS40_to_LS41_RS3_0033,337.8821679489998,31.33501669510092,2410
LS40_to_LS41_RS3_0034,338.22757401199976,31.3107706951835,2411
LS40_to_LS41_RS3_0035,338.57433178999975,31.28642981076552,2412
LS40_to_LS41_RS3_0036,338.91916837999975,31.26222378537023,2413
LS40_to_LS41_RS3_0037,339.27927498399976,31.236945871557683,2414
LS40_to_LS41_RS3_0038,339.61436438699974,31.213424056199546,2415
LS40_to_LS41_RS3_0039,339.95975247299975,31.18917931818916,2416
LS40_to_LS41_RS3_0040,340.3084902639998,31.164699445489916,2417
LS40_to_LS41_RS3_0041,340.65253135199976,31.140549260867253,2418
LS40_to_LS41_RS3_0042,341.0061536049998,31.115726520228108,2419
LS40_to_LS41_RS3_0043,341.3513671149998,31.091494036691905,2420
LS40_to_LS41_RS3_0044,341.7099037759998,31.066326326034208,2421
LS40_to_LS41_RS3_0045,342.0535623829998,31.042202989910418,2422
LS40_to_LS41_RS3_0046,342.4119466999998,31.01704597313742,2423
LS40_to_LS41_RS3_0047,342.75957031099983,30.992644311017205,2424
LS40_to_LS41_RS3_0048,343.11701439499984,30.96755329450211,2425
LS40_to_LS41_RS3_0049,343.4684763719998,30.942882195821024,2426
LS40_to_LS41_RS3_0050,343.82956859999985,30.917535095500238,2427
LS40_to_LS41_RS3_0051,344.19334042399987,30.89199989922123,2428
LS40_to_LS41_RS3_0052,344.54586865199985,30.86725395436798,2429
LS40_to_LS41_RS3_0053,344.91113586299986,30.841613788440313,2430
LS40_to_LS41_RS3_0054,345.27409223599983,30.816135833266767,2431
LS40_to_LS41_RS3_0055,345.63052553999984,30.79111576910145,2432
LS40_to_LS41_RS3_0056,345.99375106399987,30.76561892070099,2433
LS40_to_LS41_RS3_0057,346.36194515299985,30.739773300696665,2434
LS40_to_LS41_RS3_0058,346.7344086169999,30.713627989178534,2435
LS40_to_LS41_RS3_0059,347.1055239679999,30.687577309316264,2436
LS40_to_LS41_RS3_0060,347.47660026799986,30.661529370663963,2437
LS41_to_LS42_RS3_0001,347.67665094799986,30.6474866849953,2438
LS41_to_LS42_RS3_0002,347.68255909799984,30.647071958620298,2439
LS41_to_LS42_RS3_0003,347.95801696799987,30.62773601693107,2440
LS41_to_LS42_RS3_0004,348.33509846799984,30.601266539416834,2441
LS41_to_LS42_RS3_0005,348.7236944599998,30.573988794758538,2442
