image_names,cumulative deformation(mm),damage_index,times(s)
LS26_to_LS27_RS3_0027,118.46656453000013,5.770794487236213,1591
LS26_to_LS27_RS3_0028,118.64685667500012,5.778063269919195,1592
LS26_to_LS27_RS3_0029,118.82717635600012,5.7853294098689725,1593
LS26_to_LS27_RS3_0030,119.01307396800013,5.792816050951297,1594
LS26_to_LS27_RS3_0031,119.19522108000012,5.800147113794875,1595
LS26_to_LS27_RS3_0032,119.38026782400013,5.807589944180974,1596
LS26_to_LS27_RS3_0033,119.56961732700013,5.815200328770286,1597
LS26_to_LS27_RS3_0034,119.75207398400013,5.822528060416734,1598
LS26_to_LS27_RS3_0035,119.94365323700013,5.830215873144957,1599
LS26_to_LS27_RS3_0036,120.13651799100013,5.8379483755137995,1600
LS26_to_LS27_RS3_0037,120.31917951300014,5.8452650687990575,1601
LS26_to_LS27_RS3_0038,120.50644926000014,5.852759196498465,1602
LS26_to_LS27_RS3_0039,120.70285272800014,5.860610668602743,1603
LS26_to_LS27_RS3_0040,120.89175749500014,5.868154104050709,1604
LS26_to_LS27_RS3_0041,121.08340935000014,5.875798572380179,1605
LS26_to_LS27_RS3_0042,121.27055443100014,5.883254490635607,1606
LS26_to_LS27_RS3_0043,121.46472524500014,5.890980753902927,1607
LS26_to_LS27_RS3_0044,121.65710889900014,5.898625912780406,1608
LS26_to_LS27_RS3_0045,121.85869455300013,5.906625657461033,1609
LS26_to_LS27_RS3_0046,122.04904861100013,5.914168869488598,1610
LS26_to_LS27_RS3_0047,122.24214639500013,5.921809679902217,1611
LS26_to_LS27_RS3_0048,122.44438227600014,5.929799641203349,1612
LS26_to_LS27_RS3_0049,122.64146679600015,5.9375734133734115,1613
LS26_to_LS27_RS3_0050,122.83963795500014,5.945377013714815,1614
LS26_to_LS27_RS3_0051,123.04836656700014,5.953581749378954,1615
LS26_to_LS27_RS3_0052,123.24883571500014,5.961447270498067,1616
LS26_to_LS27_RS3_0053,123.45366458100014,5.969468660368135,1617
LS26_to_LS27_RS3_0054,123.65184485800015,5.9772146336619905,1618
LS26_to_LS27_RS3_0055,123.87494203900015,5.985916254491042,1619
LS26_to_LS27_RS3_0056,124.09073039700014,5.994313875179129,1620
LS26_to_LS27_RS3_0057,124.29727327100014,6.00233375362008,1621
LS26_to_LS27_RS3_0058,124.46369653200014,6.008782722183812,1622
LS27_to_LS28_RS3_0000,124.47538604400015,6.009235248794482,1622
LS27_to_LS28_RS3_0001,124.47867972500015,6.0093627437303905,1623
LS27_to_LS28_RS3_0002,124.61583937100015,6.014667858296973,1624
LS27_to_LS28_RS3_0003,124.79666497100015,6.021649223861606,1625
LS27_to_LS28_RS3_0004,124.97750916800015,6.028616590523897,1626
LS27_to_LS28_RS3_0005,125.15811266500015,6.03555967448575,1627
LS27_to_LS28_RS3_0006,125.34738064700015,6.042819408622362,1628
LS27_to_LS28_RS3_0007,125.53303801600015,6.049923947962208,1629
LS27_to_LS28_RS3_0008,125.72433333700015,6.057226561098491,1630
LS27_to_LS28_RS3_0009,125.91077298900015,6.064326190954464,1631
LS27_to_LS28_RS3_0010,126.09635992300015,6.071375721955558,1632
LS27_to_LS28_RS3_0011,126.28544639400015,6.078539735133639,1633
LS27_to_LS28_RS3_0012,126.47464840300015,6.085689122472152,1634
LS27_to_LS28_RS3_0013,126.66396409500014,6.092823410508898,1635
LS27_to_LS28_RS3_0014,126.85042353700014,6.099830738898251,1636
LS27_to_LS28_RS3_0015,127.03470987700014,6.106737210831426,1637
LS27_to_LS28_RS3_0016,127.21997336400014,6.113660729305737,1638
LS27_to_LS28_RS3_0017,127.40412494600014,6.120522903719315,1639
LS27_to_LS28_RS3_0018,127.58137622300013,6.127108993400449,1640
LS27_to_LS28_RS3_0019,127.75158765100014,6.1334158150817935,1641
LS27_to_LS28_RS3_0020,127.91318419900014,6.139387574048724,1642
LS27_to_LS28_RS3_0021,128.09224242800013,6.145986898763337,1643
LS27_to_LS28_RS3_0022,128.27587573500014,6.152735836352707,1644
LS27_to_LS28_RS3_0023,128.45783010600013,6.159404450824606,1645
LS27_to_LS28_RS3_0024,128.63620397800014,6.165924201283817,1646
LS27_to_LS28_RS3_0025,128.82433555000014,6.172782062111249,1647
LS27_to_LS28_RS3_0026,129.01241253700013,6.17961929744267,1648
LS27_to_LS28_RS3_0027,129.19927600700012,6.186394359733755,1649
LS27_to_LS28_RS3_0028,129.3919432230001,6.1933614167237705,1650
LS27_to_LS28_RS3_0029,129.5832603230001,6.200261556580757,1651
LS27_to_LS28_RS3_0030,129.7701355710001,6.206984490088449,1652
LS27_to_LS28_RS3_0031,129.9647600120001,6.213968766951669,1653
LS27_to_LS28_RS3_0032,130.1630401590001,6.221066388498816,1654
LS27_to_LS28_RS3_0033,130.3519285210001,6.227811498614912,1655
LS27_to_LS28_RS3_0034,130.5474185520001,6.234776017438345,1656
LS27_to_LS28_RS3_0035,130.7348556330001,6.241438452028694,1657
LS27_to_LS28_RS3_0036,130.9297923740001,6.248352118025716,1658
LS27_to_LS28_RS3_0037,131.12178132500011,6.255146373626901,1659
LS27_to_LS28_RS3_0038,131.3222251220001,6.262224560238374,1660
LS27_to_LS28_RS3_0039,131.5048699220001,6.268661033992205,1661
LS27_to_LS28_RS3_0040,131.7005899260001,6.275544758647316,1662
LS27_to_LS28_RS3_0041,131.8985247990001,6.282492603133403,1663
LS27_to_LS28_RS3_0042,132.09303348200012,6.289307132958305,1664
LS27_to_LS28_RS3_0043,132.29243891200014,6.296280255984688,1665
LS27_to_LS28_RS3_0044,132.48477244900013,6.302994087214897,1666
LS27_to_LS28_RS3_0045,132.68370011900012,6.3099261755763845,1667
LS27_to_LS28_RS3_0046,132.88197879200013,6.316824046128532,1668
LS27_to_LS28_RS3_0047,133.07651972500014,6.323581081061044,1669
LS27_to_LS28_RS3_0048,133.27649686000015,6.330516247523267,1670
LS27_to_LS28_RS3_0049,133.47663595000014,6.337446662222311,1671
LS27_to_LS28_RS3_0050,133.67383123700014,6.34426546332505,1672
LS27_to_LS28_RS3_0051,133.87170351100013,6.351098486933565,1673
LS27_to_LS28_RS3_0052,134.07012069400014,6.357941554676752,1674
LS27_to_LS28_RS3_0053,134.27006681800015,6.364828942273527,1675
LS27_to_LS28_RS3_0054,134.47463043800013,6.371867147609713,1676
LS27_to_LS28_RS3_0055,134.68121791000013,6.378967050245321,1677
LS27_to_LS28_RS3_0056,134.88850775200012,6.386083608498201,1678
LS27_to_LS28_RS3_0057,134.94621257100013,6.3880634364056545,1679
LS28_to_LS29_RS3_0001,134.96617306800013,6.388748149147141,1680
LS28_to_LS29_RS3_0002,134.96636734300014,6.388754813129734,1681
LS28_to_LS29_RS3_0003,135.03610544300014,6.391146575437941,1682
LS28_to_LS29_RS3_0004,135.21822238600015,6.397389062147783,1683
LS28_to_LS29_RS3_0005,135.39731111700016,6.403523149812188,1684
LS28_to_LS29_RS3_0006,135.58664706800016,6.41000364649947,1685
LS28_to_LS29_RS3_0007,135.76939957400015,6.416254723876957,1686
LS28_to_LS29_RS3_0008,135.96264956600015,6.422860916711674,1687
LS28_to_LS29_RS3_0009,136.15519403800016,6.429439374167528,1688
LS28_to_LS29_RS3_0010,136.34094496400016,6.4357827046346054,1689
LS28_to_LS29_RS3_0011,136.53332377100017,6.442349665484855,1690
LS28_to_LS29_RS3_0012,136.72350811400017,6.4488394216009475,1691
LS28_to_LS29_RS3_0013,136.91127359500018,6.455244804504529,1692
LS28_to_LS29_RS3_0014,137.1002323750002,6.461689461037977,1693
LS28_to_LS29_RS3_0015,137.29075032700018,6.468186249395146,1694
LS28_to_LS29_RS3_0016,137.4731980300002,6.474407236186501,1695
LS28_to_LS29_RS3_0017,137.6609787280002,6.480809841151202,1696
LS28_to_LS29_RS3_0018,137.8411110980002,6.486951820475231,1697
LS28_to_LS29_RS3_0019,138.0181782260002,6.49298977585819,1698
LS28_to_LS29_RS3_0020,138.2064540230002,6.4994108556350385,1699
LS28_to_LS29_RS3_0021,138.3899938840002,6.505671697231186,1700
LS28_to_LS29_RS3_0022,138.5794805220002,6.512137115757377,1701
LS28_to_LS29_RS3_0023,138.7656482410002,6.518491386962808,1702
LS28_to_LS29_RS3_0024,138.93896456000022,6.524409225253991,1703
LS28_to_LS29_RS3_0025,139.12632744700022,6.530809448056934,1704
LS28_to_LS29_RS3_0026,139.30145433100023,6.536794636585654,1705
LS28_to_LS29_RS3_0027,139.47128442900024,6.5426018277699445,1706
LS28_to_LS29_RS3_0028,139.65907773500024,6.549027084075896,1707
LS28_to_LS29_RS3_0029,139.84315861800025,6.555329596252948,1708
LS28_to_LS29_RS3_0030,140.02793965900025,6.561660716730594,1709
LS28_to_LS29_RS3_0031,140.21152135400024,6.567955718904791,1710
LS28_to_LS29_RS3_0032,140.40761207200023,6.574685552598034,1711
LS28_to_LS29_RS3_0033,140.58782994000023,6.580876383347847,1712
LS28_to_LS29_RS3_0034,140.78224944900023,6.587561663654947,1713
LS28_to_LS29_RS3_0035,140.97359223700022,6.5941482513397265,1714
LS28_to_LS29_RS3_0036,141.15872892400023,6.600528312778345,1715
LS28_to_LS29_RS3_0037,141.35531596900023,6.607311051030971,1716
LS28_to_LS29_RS3_0038,141.54464595000022,6.613851690056598,1717
LS28_to_LS29_RS3_0039,141.73980132600022,6.620602522371951,1718
LS28_to_LS29_RS3_0040,141.92392733200023,6.626980551659929,1719
LS28_to_LS29_RS3_0041,142.11965121400024,6.63377004339174,1720
LS28_to_LS29_RS3_0042,142.31098500000024,6.640417350897254,1721
LS28_to_LS29_RS3_0043,142.51373781500024,6.647472752001646,1722
LS28_to_LS29_RS3_0044,142.70567866600024,6.654163147384822,1723
LS28_to_LS29_RS3_0045,142.89434476200023,6.660750459995951,1724
LS28_to_LS29_RS3_0046,143.10009957200023,6.667947409298257,1725
LS28_to_LS29_RS3_0047,143.28839488900024,6.674545957334028,1726
LS28_to_LS29_RS3_0048,143.49138759100023,6.681673199261469,1727
LS28_to_LS29_RS3_0049,143.68366787200023,6.688437819869073,1728
LS28_to_LS29_RS3_0050,143.88230572900022,6.695440362347286,1729
LS28_to_LS29_RS3_0051,144.07981463600024,6.702417932017416,1730
LS28_to_LS29_RS3_0052,144.28314682300024,6.70961715945179,1731
LS28_to_LS29_RS3_0053,144.48914512900024,6.716927781581771,1732
LS28_to_LS29_RS3_0054,144.69637539500025,6.724299915686899,1733
LS28_to_LS29_RS3_0055,144.90029226200025,6.731572114269986,1734
LS28_to_LS29_RS3_0056,145.10657326400025,6.7389472511212025,1735
LS28_to_LS29_RS3_0057,145.32041419100025,6.746613015973424,1736
LS28_to_LS29_RS3_0058,145.51763359800026,6.753701788183423,1737
LS29_to_LS30_RS3_0000,145.52217174400025,6.753865122181301,1737
LS29_to_LS30_RS3_0001,145.55153081600025,6.754922032713042,1738
LS29_to_LS30_RS3_0002,145.78122546200026,6.7632052967554825,1739
LS29_to_LS30_RS3_0003,146.00449218100027,6.771281689719269,1740
LS29_to_LS30_RS3_0004,146.23492993300027,6.779643978392674,1741
LS29_to_LS30_RS3_0005,146.46779795600028,6.7881225396188585,1742
LS29_to_LS30_RS3_0006,146.7042885010003,6.796762663606209,1743
LS29_to_LS30_RS3_0007,146.94743160200028,6.805677841769967,1744
LS29_to_LS30_RS3_0008,147.18561367000027,6.814443404021702,1745
LS29_to_LS30_RS3_0009,147.42351655600027,6.8232314067769275,1746
LS29_to_LS30_RS3_0010,147.66092611500028,6.832034587592007,1747
LS29_to_LS30_RS3_0011,147.89164221700028,6.8406223073027705,1748
LS29_to_LS30_RS3_0012,148.12732873800027,6.84942912702795,1749
LS29_to_LS30_RS3_0013,148.36592394200028,6.858380529052584,1750
LS29_to_LS30_RS3_0014,148.77597612500028,6.873850014074746,1751
LS29_to_LS30_RS3_0015,148.99545476100027,6.882173715249555,1752
LS29_to_LS30_RS3_0016,149.20446358700028,6.8901281245768216,1753
LS29_to_LS30_RS3_0017,149.43860341700028,6.899070622060778,1754
LS29_to_LS30_RS3_0018,149.66602395200027,6.907787984199675,1755
LS29_to_LS30_RS3_0019,149.90765171000027,6.9170833317030045,1756
LS29_to_LS30_RS3_0020,150.13076480500027,6.925696441522489,1757
LS29_to_LS30_RS3_0021,150.37039018100026,6.934978502527452,1758
LS29_to_LS30_RS3_0022,150.60856251900026,6.9442360107005054,1759
LS29_to_LS30_RS3_0023,150.85505216800027,6.953849460645574,1760
LS29_to_LS30_RS3_0024,151.09327616200028,6.963171471324938,1761
LS29_to_LS30_RS3_0025,151.33897369500028,6.972817125303848,1762
LS29_to_LS30_RS3_0026,151.42435302000027,6.976176262125378,1763
LS29_to_LS30_RS3_0027,151.65985302000027,6.985460874799609,1764
LS29_to_LS30_RS3_0028,151.94615302000028,6.996785506276501,1765
LS29_to_LS30_RS3_0029,152.1871530200003,7.006349220983242,1766
LS29_to_LS30_RS3_0030,152.42915302000029,7.015980387848622,1767
LS29_to_LS30_RS3_0031,153.1031530200003,7.0429456474234815,1768
LS29_to_LS30_RS3_0032,153.39215302000028,7.054569044829591,1769
LS29_to_LS30_RS3_0033,153.63415302000027,7.0643291909757595,1770
LS29_to_LS30_RS3_0034,153.92715302000028,7.076178258159005,1771
LS29_to_LS30_RS3_0035,154.26815302000028,7.090011212312998,1772
LS29_to_LS30_RS3_0037,154.7521530200003,7.10972064791429,1774
LS29_to_LS30_RS3_0038,154.9911530200003,7.11948450904917,1775
LS29_to_LS30_RS3_0039,155.2371530200003,7.129555083871672,1776
LS29_to_LS30_RS3_0040,155.72088297400032,7.149416462137066,1777
LS29_to_LS30_RS3_0041,155.98134296000032,7.160141465386387,1778
LS29_to_LS30_RS3_0042,156.23147614200033,7.170460589728857,1779
LS29_to_LS30_RS3_0043,156.48059996600034,7.180756201946392,1780
LS29_to_LS30_RS3_0044,156.74318919100034,7.191627112921123,1781
LS29_to_LS30_RS3_0045,157.00871696600035,7.202638482249331,1782
LS29_to_LS30_RS3_0046,157.26099253300035,7.213117032363422,1783
LS29_to_LS30_RS3_0047,157.52299898600035,7.224016244663892,1784
LS29_to_LS30_RS3_0048,157.78644437800034,7.234991429813736,1785
LS30_to_LS31_RS3_0000,157.80951954100033,7.235953487691386,1785
LS30_to_LS31_RS3_0001,157.87575935400034,7.238715829809615,1786
LS30_to_LS31_RS3_0002,158.09746312300032,7.24796819761526,1787
LS30_to_LS31_RS3_0003,158.33764986200032,7.25800336869452,1788
LS30_to_LS31_RS3_0004,158.5692534040003,7.267690634761067,1789
LS30_to_LS31_RS3_0005,158.8134385430003,7.277914905184477,1790
LS30_to_LS31_RS3_0006,159.0509130310003,7.287868164828243,1791
LS30_to_LS31_RS3_0007,159.2907809990003,7.297931097984815,1792
LS30_to_LS31_RS3_0008,159.5338142140003,7.308135769099052,1793
LS30_to_LS31_RS3_0009,159.7763704220003,7.318328746318446,1794
LS30_to_LS31_RS3_0010,160.0184856980003,7.32851085203333,1795
LS30_to_LS31_RS3_0011,160.2591505390003,7.338638904423959,1796
LS30_to_LS31_RS3_0012,160.5043126690003,7.348962681693503,1797
LS30_to_LS31_RS3_0013,160.73716415300032,7.358773491569457,1798
LS30_to_LS31_RS3_0014,160.9650703330003,7.368380504737542,1799
LS30_to_LS31_RS3_0015,161.19356672300032,7.378016387210761,1800
LS30_to_LS31_RS3_0016,161.43638579000032,7.388260041805504,1801
LS30_to_LS31_RS3_0017,161.67274980600033,7.398234508531206,1802
LS30_to_LS31_RS3_0018,161.90749692200032,7.408143198710561,1803
LS30_to_LS31_RS3_0019,162.13867767300033,7.417903171916853,1804
LS30_to_LS31_RS3_0020,162.38209594000034,7.428181118977711,1805
LS30_to_LS31_RS3_0021,162.60899058600035,7.437762045651333,1806
LS30_to_LS31_RS3_0022,162.84251064500035,7.447622834487129,1807
LS30_to_LS31_RS3_0023,163.07071966500035,7.457258899737706,1808
LS30_to_LS31_RS3_0024,163.31081454500034,7.467395758675397,1809
LS30_to_LS31_RS3_0025,163.54563145700035,7.477308112440919,1810
LS30_to_LS31_RS3_0026,163.77940390200035,7.487174149757037,1811
LS30_to_LS31_RS3_0027,164.01324867300036,7.497040435814408,1812
LS30_to_LS31_RS3_0028,164.25745212600037,7.507340149147217,1813
LS30_to_LS31_RS3_0029,164.49314804500037,7.517276921631535,1814
LS30_to_LS31_RS3_0030,164.73370359500038,7.527413774470242,1815
LS30_to_LS31_RS3_0031,164.97503028400038,7.537577620472402,1816
LS30_to_LS31_RS3_0032,165.21013845400037,7.54747365632658,1817
LS30_to_LS31_RS3_0033,165.45300747300038,7.557689602920473,1818
LS30_to_LS31_RS3_0034,165.6930846910004,7.567780740009889,1819
LS30_to_LS31_RS3_0035,165.9351312600004,7.577946590114857,1820
LS30_to_LS31_RS3_0036,166.1792247420004,7.588189557000763,1821
LS30_to_LS31_RS3_0037,166.4244293310004,7.598469534736099,1822
LS30_to_LS31_RS3_0038,166.6673086620004,7.608641871166086,1823
LS30_to_LS31_RS3_0039,166.9100355730004,7.618797072831794,1824
LS30_to_LS31_RS3_0040,167.1610169230004,7.62928563051241,1825
LS30_to_LS31_RS3_0041,167.3985785040004,7.639201498213056,1826
LS30_to_LS31_RS3_0042,167.65499982400038,7.64989090014871,1827
LS30_to_LS31_RS3_0043,167.90151775000038,7.660153380469208,1828
LS30_to_LS31_RS3_0044,168.1547067750004,7.67067848470501,1829
LS30_to_LS31_RS3_0045,168.4043571330004,7.68104079941513,1830
LS30_to_LS31_RS3_0046,168.6555421580004,7.691450375907409,1831
LS30_to_LS31_RS3_0047,168.9097430400004,7.701967414352551,1832
LS30_to_LS31_RS3_0048,169.1656988630004,7.712538499138743,1833
LS30_to_LS31_RS3_0049,169.42396217300038,7.723185234542813,1834
LS30_to_LS31_RS3_0050,169.68127486200038,7.733772377608731,1835
LS30_to_LS31_RS3_0051,169.94540601300037,7.7446180711723525,1836
LS30_to_LS31_RS3_0052,170.21085544700037,7.7554946083570915,1837
LS30_to_LS31_RS3_0053,170.47676378200038,7.766365691908704,1838
LS30_to_LS31_RS3_0054,170.75148010500038,7.7775704675761395,1839
LS30_to_LS31_RS3_0055,171.0204030530004,7.7885120641127585,1840
LS30_to_LS31_RS3_0056,171.29367313200038,7.799602366761929,1841
LS30_to_LS31_RS3_0057,171.56269151600037,7.810491493173377,1842
LS30_to_LS31_RS3_0058,171.84317957000036,7.8218136759010815,1843
LS30_to_LS31_RS3_0059,171.84431214900036,7.821859327688787,1844
LS31_to_LS32_RS3_0000,171.85499863200036,7.8222900501191,1844
LS31_to_LS32_RS3_0001,171.97343784200035,7.827060574936745,1845
LS31_to_LS32_RS3_0002,172.20895816400036,7.836529200974667,1846
LS31_to_LS32_RS3_0003,172.44607620900035,7.84603773468107,1847
LS31_to_LS32_RS3_0004,172.68097459700036,7.8554325992587914,1848
LS31_to_LS32_RS3_0005,172.92098343100037,7.865005893351715,1849
LS31_to_LS32_RS3_0006,173.16277390300036,7.8746230827873624,1850
LS31_to_LS32_RS3_0007,173.40945464900037,7.88440601528825,1851
LS31_to_LS32_RS3_0008,173.65472971500037,7.89410372366478,1852
LS31_to_LS32_RS3_0009,173.9012989200004,7.903822295848845,1853
LS31_to_LS32_RS3_0010,174.1441437330004,7.9133637107450765,1854
LS31_to_LS32_RS3_0011,174.3943221610004,7.923161067050943,1855
LS31_to_LS32_RS3_0012,174.6327403180004,7.9324668203238,1856
LS31_to_LS32_RS3_0013,174.8734386780004,7.9418301939715645,1857
LS31_to_LS32_RS3_0014,175.1091141280004,7.950967016648585,1858
LS31_to_LS32_RS3_0015,175.35605021400042,7.960506675222869,1859
LS31_to_LS32_RS3_0016,175.59170025400041,7.969577531045732,1860
LS31_to_LS32_RS3_0017,175.8304031760004,7.978732625793209,1861
LS31_to_LS32_RS3_0018,176.0621062890004,7.987586810442322,1862
LS31_to_LS32_RS3_0019,176.27876959000042,7.995837603953801,1863
LS31_to_LS32_RS3_0020,176.50844856900042,8.00455422383928,1864
LS31_to_LS32_RS3_0021,176.74389192400042,8.013458206456772,1865
LS31_to_LS32_RS3_0022,176.97811853900043,8.022285100346004,1866
LS31_to_LS32_RS3_0023,177.22323893200044,8.031489855057444,1867
LS31_to_LS32_RS3_0024,177.46422474400043,8.040507289746607,1868
LS31_to_LS32_RS3_0025,177.70608337300044,8.049525947279363,1869
LS31_to_LS32_RS3_0026,177.94779122400044,8.05850803755036,1870
LS31_to_LS32_RS3_0027,178.19037642500044,8.067492150420666,1871
LS31_to_LS32_RS3_0028,178.43520058900043,8.076528655363841,1872
LS31_to_LS32_RS3_0029,178.67464719400044,8.085337525821345,1873
LS31_to_LS32_RS3_0030,178.92485623200045,8.09451208500085,1874
LS31_to_LS32_RS3_0031,179.17140279200046,8.103522669151397,1875
LS31_to_LS32_RS3_0032,179.42336007300045,8.112701137892365,1876
LS31_to_LS32_RS3_0033,179.66474967200045,8.121466866956027,1877
LS31_to_LS32_RS3_0034,179.91560843700046,8.130548221152807,1878
LS31_to_LS32_RS3_0035,180.16317706000046,8.13948281475864,1879
LS31_to_LS32_RS3_0036,180.40808299100047,8.148294833703982,1880
LS31_to_LS32_RS3_0037,180.65781075200047,8.157253790956737,1881
LS31_to_LS32_RS3_0038,180.90116836000047,8.165958964223684,1882
LS31_to_LS32_RS3_0039,181.15542404900046,8.175027925359291,1883
LS31_to_LS32_RS3_0040,181.39942169100047,8.183706518881547,1884
LS31_to_LS32_RS3_0041,181.65131915400048,8.192641521205026,1885
LS31_to_LS32_RS3_0042,181.90307727800047,8.201547217067093,1886
LS31_to_LS32_RS3_0043,182.15227108900046,8.210338793042133,1887
LS31_to_LS32_RS3_0044,182.39293499500047,8.218807861866804,1888
LS31_to_LS32_RS3_0045,182.64118857300048,8.227522355133335,1889
LS31_to_LS32_RS3_0046,182.89684341400047,8.236474255693594,1890
LS31_to_LS32_RS3_0047,183.14950338400047,8.245299553370412,1891
LS31_to_LS32_RS3_0048,183.39132947700045,8.253726741164247,1892
LS31_to_LS32_RS3_0049,183.64454934700046,8.26253091738129,1893
LS31_to_LS32_RS3_0050,183.90679642500046,8.271627951872418,1894
LS31_to_LS32_RS3_0051,184.15820943300048,8.28032970377002,1895
LS31_to_LS32_RS3_0052,184.40928342200047,8.289001300837198,1896
LS31_to_LS32_RS3_0053,184.65607486600047,8.297507611900272,1897
LS31_to_LS32_RS3_0054,184.91784694300046,8.306512063814273,1898
LS31_to_LS32_RS3_0055,185.17071251600046,8.315192960757976,1899
LS31_to_LS32_RS3_0056,185.42908168800045,8.324045976624028,1900
LS31_to_LS32_RS3_0057,185.68427192200045,8.332773993717558,1901
LS31_to_LS32_RS3_0058,185.78819340900046,8.336323881251486,1902
LS32_to_LS33_RS3_0001,185.81756016700047,8.337326573909447,1903
LS32_to_LS33_RS3_0002,185.82826125500046,8.337691900139134,1904
LS32_to_LS33_RS3_0003,185.83512406900044,8.337926176994362,1905
LS32_to_LS33_RS3_0004,185.88391939200045,8.33959159783512,1906
LS32_to_LS33_RS3_0005,186.12010502000044,8.347645177301043,1907
LS32_to_LS33_RS3_0006,186.35218253900044,8.35554673018104,1908
LS32_to_LS33_RS3_0007,186.58519792800044,8.36346876775674,1909
LS32_to_LS33_RS3_0008,186.82258979400044,8.371528282418502,1910
LS32_to_LS33_RS3_0009,187.06212910700043,8.379649626330814,1911
LS32_to_LS33_RS3_0010,187.30476288400044,8.387865057877132,1912
LS32_to_LS33_RS3_0011,187.54462109300044,8.395976312661622,1913
LS32_to_LS33_RS3_0012,187.79050003700044,8.404281179531543,1914
LS32_to_LS33_RS3_0013,188.03091043400045,8.41239208095855,1915
LS32_to_LS33_RS3_0014,188.27247469400044,8.420533210601892,1916
LS32_to_LS33_RS3_0015,188.51509997900044,8.428701841930982,1917
LS32_to_LS33_RS3_0016,188.75344194100043,8.436718714877639,1918
LS32_to_LS33_RS3_0017,188.98147418700043,8.444382269500952,1919
LS32_to_LS33_RS3_0018,189.22487475300042,8.452555754807271,1920
LS32_to_LS33_RS3_0019,189.4698909870004,8.460777182003145,1921
LS32_to_LS33_RS3_0020,189.7090100890004,8.468795142923968,1922
LS32_to_LS33_RS3_0021,189.9475709260004,8.476789386923826,1923
LS32_to_LS33_RS3_0022,190.1836349060004,8.484695537425168,1924
LS32_to_LS33_RS3_0023,190.4173744580004,8.492519981359784,1925
LS32_to_LS33_RS3_0024,190.6557009710004,8.50049451029422,1926
LS32_to_LS33_RS3_0025,190.8892362990004,8.508305808024755,1927
LS32_to_LS33_RS3_0026,191.1239377130004,8.516153677672655,1928
LS32_to_LS33_RS3_0027,191.3584418570004,8.523992991068525,1929
LS32_to_LS33_RS3_0028,191.6107332540004,8.53242527605598,1930
LS32_to_LS33_RS3_0029,191.8440309780004,8.540221723164713,1931
LS32_to_LS33_RS3_0030,192.09585768300042,8.548636836866791,1932
LS32_to_LS33_RS3_0031,192.33273983100042,8.55655255702796,1933
LS32_to_LS33_RS3_0032,192.57584482100043,8.564676743340812,1934
LS32_to_LS33_RS3_0033,192.81303661000044,8.572604330550636,1935
LS32_to_LS33_RS3_0034,193.05763787100045,8.580781131891257,1936
LS32_to_LS33_RS3_0035,193.30025378600044,8.588893664645568,1937
LS32_to_LS33_RS3_0036,193.54155644200043,8.596964881082654,1938
LS32_to_LS33_RS3_0037,193.79248489500043,8.605361369036856,1939
LS32_to_LS33_RS3_0038,194.03508430000042,8.613482894416526,1940
LS32_to_LS33_RS3_0039,194.28186110200042,8.621748589194477,1941
LS32_to_LS33_RS3_0040,194.52771904800042,8.629988388357848,1942
LS32_to_LS33_RS3_0041,194.77983389000042,8.63844351725003,1943
LS32_to_LS33_RS3_0042,195.01829028400041,8.64644636257065,1944
LS32_to_LS33_RS3_0043,195.26757237900043,8.654819086232976,1945
LS32_to_LS33_RS3_0044,195.51809743100043,8.663240876872548,1946
LS32_to_LS33_RS3_0045,195.75910121800044,8.671350058238826,1947
LS32_to_LS33_RS3_0046,196.01466979000043,8.679957885366457,1948
LS32_to_LS33_RS3_0047,196.25972993400043,8.688220626683826,1949
LS32_to_LS33_RS3_0048,196.51426816000043,8.696812704297207,1950
LS32_to_LS33_RS3_0049,196.7652541220004,8.705295197381314,1951
LS32_to_LS33_RS3_0050,197.01254883700042,8.713663534133797,1952
LS32_to_LS33_RS3_0051,197.26801798400044,8.72232012802283,1953
LS32_to_LS33_RS3_0052,197.52635220900044,8.731086452203956,1954
LS32_to_LS33_RS3_0053,197.78264089800044,8.739796552922806,1955
LS32_to_LS33_RS3_0054,198.04182714900043,8.748619124021777,1956
LS32_to_LS33_RS3_0055,198.29669861000042,8.757309165428705,1957
LS32_to_LS33_RS3_0056,198.55683064500042,8.766193873082686,1958
LS32_to_LS33_RS3_0057,198.81911131400042,8.775168271087448,1959
LS32_to_LS33_RS3_0058,199.0803607230004,8.784124315458993,1960
LS32_to_LS33_RS3_0059,199.3411881490004,8.793083407286556,1961
LS32_to_LS33_RS3_0060,199.6084892490004,8.802283701676865,1962
LS33_to_LS34_RS3_0001,199.8400600220004,8.810270142133248,1963
LS33_to_LS34_RS3_0002,199.84810126600038,8.810547741629875,1964
LS33_to_LS34_RS3_0003,199.84983715100037,8.810607670202913,1965
LS33_to_LS34_RS3_0004,200.01026834800038,8.81615003322197,1966
LS33_to_LS34_RS3_0005,200.2867376960004,8.825718816305963,1967
LS33_to_LS34_RS3_0006,200.57655056300038,8.83577419248466,1968
LS33_to_LS34_RS3_0007,200.86017069700037,8.845640095068326,1969
LS33_to_LS34_RS3_0008,201.15259682000038,8.855839511929855,1970
LS33_to_LS34_RS3_0009,201.4502880270004,8.86625186748685,1971
LS33_to_LS34_RS3_0010,201.7521469970004,8.876841174338814,1972
LS33_to_LS34_RS3_0011,202.0459441460004,8.887178774693101,1973
LS33_to_LS34_RS3_0012,202.3378491450004,8.89748111634827,1974
