image_names,cumulative deformation(mm),degraded stiff(KN/mm),times(s)
LS32_to_LS33_RS3_0056,198.55683064500042,5.646736999505521,1958
LS32_to_LS33_RS3_0057,198.81911131400042,5.642021742661423,1959
LS32_to_LS33_RS3_0058,199.0803607230004,5.637325025711216,1960
LS32_to_LS33_RS3_0059,199.3411881490004,5.632635895131124,1961
LS32_to_LS33_RS3_0060,199.6084892490004,5.627830381457488,1962
LS33_to_LS34_RS3_0001,199.8400600220004,5.623667224193766,1963
LS33_to_LS34_RS3_0002,199.84810126600038,5.623522659476318,1964
LS33_to_LS34_RS3_0003,199.84983715100037,5.623491451901403,1965
LS33_to_LS34_RS3_0004,200.01026834800038,5.620607235147856,1966
LS33_to_LS34_RS3_0005,200.2867376960004,5.615636895586383,1967
LS33_to_LS34_RS3_0006,200.57655056300038,5.610426667513382,1968
LS33_to_LS34_RS3_0007,200.86017069700037,5.60532777180343,1969
LS33_to_LS34_RS3_0008,201.15259682000038,5.600070562863381,1970
LS33_to_LS34_RS3_0009,201.4502880270004,5.594718698745502,1971
LS33_to_LS34_RS3_0010,201.7521469970004,5.589291906982038,1972
LS33_to_LS34_RS3_0011,202.0459441460004,5.5840100498673655,1973
LS33_to_LS34_RS3_0012,202.3378491450004,5.578762209644871,1974
LS33_to_LS34_RS3_0013,202.6291194520004,5.573525779854598,1975
LS33_to_LS34_RS3_0014,202.9200989140004,5.568294578847987,1976
LS33_to_LS34_RS3_0015,203.2009054180004,5.563246266309737,1977
LS33_to_LS34_RS3_0016,203.49341858700038,5.5579874924650055,1978
LS33_to_LS34_RS3_0017,203.77307396600037,5.552959874742182,1979
LS33_to_LS34_RS3_0018,204.05951513600036,5.547810262716166,1980
LS33_to_LS34_RS3_0019,204.33652979900035,5.53803116404912,1981
LS33_to_LS34_RS3_0020,204.59974763800034,5.528739117228813,1982
LS33_to_LS34_RS3_0021,204.87986301400034,5.518850558008174,1983
LS33_to_LS34_RS3_0022,205.17042447100033,5.508593233987591,1984
LS33_to_LS34_RS3_0023,205.45329234000033,5.4986075069840785,1985
LS33_to_LS34_RS3_0024,205.73888166100033,5.488525707998897,1986
LS33_to_LS34_RS3_0025,206.03415527200033,5.4781020367589965,1987
LS33_to_LS34_RS3_0026,206.31744002200034,5.4681015931322285,1988
LS33_to_LS34_RS3_0027,206.61173927400034,5.457712318457097,1989
LS33_to_LS34_RS3_0028,206.91177371600034,5.447120581615246,1990
LS33_to_LS34_RS3_0029,207.20445315600034,5.436788489116677,1991
LS33_to_LS34_RS3_0030,207.49429893500033,5.426556429772339,1992
LS33_to_LS34_RS3_0031,207.78641397300032,5.41624426164451,1993
LS33_to_LS34_RS3_0032,208.09137946800033,5.405478450068501,1994
LS33_to_LS34_RS3_0033,208.38669224500032,5.395053396200785,1995
LS33_to_LS34_RS3_0034,208.68038774300032,5.384685435090331,1996
LS33_to_LS34_RS3_0035,208.97883647000032,5.374149676741729,1997
LS33_to_LS34_RS3_0036,209.26874342300033,5.3639154578489565,1998
LS33_to_LS34_RS3_0037,209.57419597500032,5.353132452315026,1999
LS33_to_LS34_RS3_0038,209.86928377300032,5.3427153405967065,2000
LS33_to_LS34_RS3_0039,210.1613661010003,5.332404327188682,2001
LS33_to_LS34_RS3_0040,210.4640345790003,5.321719604301769,2002
LS33_to_LS34_RS3_0041,210.7602960460003,5.311261060029559,2003
LS33_to_LS34_RS3_0042,211.05641058900028,5.300807702429697,2004
LS33_to_LS34_RS3_0043,211.35413559400027,5.290297492724511,2005
LS33_to_LS34_RS3_0044,211.64941029500028,5.279873783005716,2006
LS33_to_LS34_RS3_0045,211.94634692600027,5.2693914042718175,2007
LS33_to_LS34_RS3_0046,212.25151708000027,5.258618367877698,2008
LS33_to_LS34_RS3_0047,212.55191368800027,5.24801384594711,2009
LS33_to_LS34_RS3_0048,212.84641168400026,5.237617555263641,2010
LS33_to_LS34_RS3_0049,213.15142498100025,5.22685005619402,2011
LS33_to_LS34_RS3_0050,213.45614127800025,5.216093041740168,2012
LS33_to_LS34_RS3_0051,213.76127679400025,5.2053212281276,2013
LS33_to_LS34_RS3_0052,214.05746437800025,5.194865292053596,2014
LS33_to_LS34_RS3_0053,214.37238391400024,5.183748085544118,2015
LS33_to_LS34_RS3_0054,214.66886408600024,5.173281820605605,2016
LS33_to_LS34_RS3_0055,214.97384203700025,5.162515569311164,2017
LS33_to_LS34_RS3_0056,215.27188681600026,5.151994071028458,2018
LS33_to_LS34_RS3_0057,215.36568500700025,5.148682831996395,2019
LS34_to_LS35_RS3_0001,215.38965469900026,5.1478366602430725,2020
LS34_to_LS35_RS3_0002,215.39760401800027,5.1475560354776,2021
LS34_to_LS35_RS3_0003,215.47827187300027,5.144708320108453,2022
LS34_to_LS35_RS3_0004,215.74368198400026,5.135338882279451,2023
LS34_to_LS35_RS3_0005,216.02242419800027,5.125498798062043,2024
LS34_to_LS35_RS3_0006,216.31489003600026,5.115174246085015,2025
LS34_to_LS35_RS3_0007,216.59831070600026,5.105169004246209,2026
LS34_to_LS35_RS3_0008,216.88095158800027,5.095191290277981,2027
LS34_to_LS35_RS3_0009,217.16046812600027,5.085323871078684,2028
LS34_to_LS35_RS3_0010,217.45042132200027,5.075088019727705,2029
LS34_to_LS35_RS3_0011,217.73700365200025,5.064971165800366,2030
LS34_to_LS35_RS3_0012,218.02613935700026,5.054764173301341,2031
LS34_to_LS35_RS3_0013,218.30635694900027,5.044872005678394,2032
LS34_to_LS35_RS3_0014,218.58742925000027,5.034949665343461,2033
LS34_to_LS35_RS3_0015,218.88223231400028,5.0245426052298106,2034
LS34_to_LS35_RS3_0016,219.18062758600027,5.0140087339355395,2035
LS34_to_LS35_RS3_0017,219.46167437200026,5.004087294324416,2036
LS34_to_LS35_RS3_0018,219.75072103300025,4.993883445233225,2037
LS34_to_LS35_RS3_0019,220.02918704800024,4.984053111320164,2038
LS34_to_LS35_RS3_0020,220.31512115100023,4.973959140931635,2039
LS34_to_LS35_RS3_0021,220.60129168900022,4.963856823977014,2040
LS34_to_LS35_RS3_0022,220.88116360600023,4.953976859281865,2041
LS34_to_LS35_RS3_0023,221.17148229300022,4.943728105463876,2042
LS34_to_LS35_RS3_0024,221.4707862760002,4.933162155093239,2043
LS34_to_LS35_RS3_0025,221.7503709130002,4.9232923318809805,2044
LS34_to_LS35_RS3_0026,222.0461631450002,4.912850352419143,2045
LS34_to_LS35_RS3_0027,222.3361947710002,4.902611732352963,2046
LS34_to_LS35_RS3_0028,222.6255118400002,4.892398337389782,2047
LS34_to_LS35_RS3_0029,222.9145209170002,4.882195815079059,2048
LS34_to_LS35_RS3_0030,223.2167780860002,4.871525612114124,2049
LS34_to_LS35_RS3_0031,223.5073583790002,4.86126762315003,2050
LS34_to_LS35_RS3_0032,223.7960345120002,4.851076854340697,2051
LS34_to_LS35_RS3_0033,224.0961655630002,4.8404817070333745,2052
LS34_to_LS35_RS3_0034,224.3876035910002,4.83019343853424,2053
LS34_to_LS35_RS3_0035,224.67207240700017,4.820151195321426,2054
LS34_to_LS35_RS3_0036,224.97805449500018,4.809349496247104,2055
LS34_to_LS35_RS3_0037,225.27129250400017,4.798997685292825,2056
LS34_to_LS35_RS3_0038,225.56360071800017,4.788678697716727,2057
LS34_to_LS35_RS3_0039,225.86660590800017,4.7779820883114805,2058
LS34_to_LS35_RS3_0040,226.15965340100016,4.767637002902852,2059
LS34_to_LS35_RS3_0041,226.45445499600015,4.757229994647453,2060
LS34_to_LS35_RS3_0042,226.76015711800017,4.746438178859118,2061
LS34_to_LS35_RS3_0043,227.05908489100017,4.735885509354806,2062
LS34_to_LS35_RS3_0044,227.35263442500016,4.725522701027034,2063
LS34_to_LS35_RS3_0045,227.66331741600015,4.714555051913233,2064
LS34_to_LS35_RS3_0046,227.96310073200016,4.7039721802552865,2065
LS34_to_LS35_RS3_0047,228.26593286600016,4.6932816800273685,2066
LS34_to_LS35_RS3_0048,228.57367903500017,4.682417705830246,2067
LS34_to_LS35_RS3_0049,228.87458746000016,4.671795115870737,2068
LS34_to_LS35_RS3_0050,229.18319174100014,4.66090084882982,2069
LS34_to_LS35_RS3_0051,229.49430551300014,4.649917992398625,2070
LS34_to_LS35_RS3_0052,229.80715306600015,4.638873930487248,2071
LS34_to_LS35_RS3_0053,230.11698976200014,4.627936157056621,2072
LS34_to_LS35_RS3_0054,230.43426424300014,4.61673581689905,2073
LS34_to_LS35_RS3_0055,230.75254777600014,4.605499855453561,2074
LS34_to_LS35_RS3_0056,231.07407551100013,4.594149368043598,2075
LS34_to_LS35_RS3_0057,231.38546027300012,4.583156945194802,2076
LS34_to_LS35_RS3_0058,231.7187809550001,4.571390146276129,2077
LS34_to_LS35_RS3_0059,232.04132329500013,4.5600038415477036,2078
LS34_to_LS35_RS3_0060,232.3662778570001,4.548532381193619,2079
LS34_to_LS35_RS3_0061,232.6236078680001,4.539448184926503,2080
LS35_to_LS36_RS3_0000,232.6419538820001,4.538800538772649,2080
LS35_to_LS36_RS3_0001,232.64913208600012,4.538547135705793,2081
LS35_to_LS36_RS3_0002,232.86775802100013,4.530829260534903,2082
LS35_to_LS36_RS3_0003,233.15317092200013,4.520753689482092,2083
LS35_to_LS36_RS3_0004,233.44353537000012,4.510503320221334,2084
LS35_to_LS36_RS3_0005,233.72906214400012,4.500423729253871,2085
LS35_to_LS36_RS3_0006,234.03158653500012,4.48974409288828,2086
LS35_to_LS36_RS3_0007,234.3340641440001,4.47906610800853,2087
LS35_to_LS36_RS3_0008,234.63260105300012,4.46852723668219,2088
LS35_to_LS36_RS3_0009,234.93477174200012,4.457860086611436,2089
LS35_to_LS36_RS3_0010,235.23629790000012,4.447215689604274,2090
LS35_to_LS36_RS3_0011,235.5370165210001,4.436599800055578,2091
LS35_to_LS36_RS3_0012,235.8293811630001,4.426278820473088,2092
LS35_to_LS36_RS3_0013,236.1175846260001,4.416104737735592,2093
LS35_to_LS36_RS3_0014,236.4148002440001,4.4056125102761055,2094
LS35_to_LS36_RS3_0015,236.7019395090001,4.395475995576094,2095
LS35_to_LS36_RS3_0016,236.99882728500012,4.384995341508537,2096
LS35_to_LS36_RS3_0017,237.28696787100012,4.3748234784383335,2097
LS35_to_LS36_RS3_0018,237.57326757300012,4.364716601770206,2098
LS35_to_LS36_RS3_0019,237.86584326300013,4.354388171826809,2099
LS35_to_LS36_RS3_0020,238.14907834200014,4.351208756843354,2100
LS35_to_LS36_RS3_0021,238.41809337200013,4.348188966991841,2101
LS35_to_LS36_RS3_0022,238.69316835200013,4.345101152035892,2102
LS35_to_LS36_RS3_0023,238.98636930700013,4.3418098665327625,2103
LS35_to_LS36_RS3_0024,239.27606608300013,4.3385579166912205,2104
LS35_to_LS36_RS3_0025,239.56269281900012,4.33534042914584,2105
LS35_to_LS36_RS3_0026,239.85668412000012,4.3320402717264095,2106
LS35_to_LS36_RS3_0027,240.15264101900013,4.3287180497669695,2107
LS35_to_LS36_RS3_0028,240.44160484500014,4.325474327551118,2108
LS35_to_LS36_RS3_0029,240.73468909300016,4.322184352125771,2109
LS35_to_LS36_RS3_0030,241.02810898200016,4.31889060901025,2110
LS35_to_LS36_RS3_0031,241.32236417900017,4.315587489263908,2111
LS35_to_LS36_RS3_0032,241.6185142030002,4.312263099407325,2112
LS35_to_LS36_RS3_0033,241.9190106260002,4.308889919668664,2113
LS35_to_LS36_RS3_0034,242.2133792030002,4.305585527191303,2114
LS35_to_LS36_RS3_0035,242.50980050600018,4.302258092130996,2115
LS35_to_LS36_RS3_0036,242.80875974300017,4.298902167854539,2116
LS35_to_LS36_RS3_0037,243.10376959400017,4.295590576847353,2117
LS35_to_LS36_RS3_0038,243.40005275200016,4.29226469251404,2118
LS35_to_LS36_RS3_0039,243.68806145300016,4.2890316919176525,2119
LS35_to_LS36_RS3_0040,243.98027943600016,4.285751440626515,2120
LS35_to_LS36_RS3_0041,244.28925768700017,4.282283049337344,2121
LS35_to_LS36_RS3_0042,244.59292632300017,4.2788742603740815,2122
LS35_to_LS36_RS3_0043,244.87937387500017,4.275658784233138,2123
LS35_to_LS36_RS3_0044,245.17768429000017,4.272310143215505,2124
LS35_to_LS36_RS3_0045,245.47813571800017,4.268937468561799,2125
LS35_to_LS36_RS3_0046,245.76688322900017,4.265696174559128,2126
LS35_to_LS36_RS3_0047,246.07238348800018,4.2622668249731115,2127
LS35_to_LS36_RS3_0048,246.3646128060002,4.258986446442548,2128
LS35_to_LS36_RS3_0049,246.6653964050002,4.255610043050656,2129
LS35_to_LS36_RS3_0050,246.9695926270002,4.252195331745997,2130
LS35_to_LS36_RS3_0051,247.2626578640002,4.24890556972592,2131
LS35_to_LS36_RS3_0052,247.5673460950002,4.245485335444403,2132
LS35_to_LS36_RS3_0053,247.8613826120002,4.242184670459213,2133
LS35_to_LS36_RS3_0054,248.1674092500002,4.238749412080806,2134
LS35_to_LS36_RS3_0055,248.4693326380002,4.235360214150056,2135
LS35_to_LS36_RS3_0056,248.7713938760002,4.231969468803791,2136
LS35_to_LS36_RS3_0057,249.0701413590002,4.22861592154166,2137
LS35_to_LS36_RS3_0058,249.3773169870002,4.22516776533988,2138
LS35_to_LS36_RS3_0059,249.6807199880002,4.221761958224426,2139
LS36_to_LS37_RS3_0001,249.7360486090002,4.221140874680528,2140
LS36_to_LS37_RS3_0002,249.7394995700002,4.22110213641001,2141
LS36_to_LS37_RS3_0003,249.8051282120002,4.220365431449397,2142
LS36_to_LS37_RS3_0004,250.0671686670002,4.217423933694811,2143
LS36_to_LS37_RS3_0005,250.3429051400002,4.2143286932435355,2144
LS36_to_LS37_RS3_0006,250.6268851950002,4.211140915638243,2145
LS36_to_LS37_RS3_0007,250.9036925150002,4.208033654546695,2146
LS36_to_LS37_RS3_0008,251.1879086580002,4.20484322676923,2147
LS36_to_LS37_RS3_0009,251.4750171200002,4.201620331677343,2148
LS36_to_LS37_RS3_0010,251.7630385670002,4.19838718800255,2149
LS36_to_LS37_RS3_0011,252.0474267480002,4.195194829037052,2150
LS36_to_LS37_RS3_0012,252.3360949500002,4.19195442530625,2151
LS36_to_LS37_RS3_0013,252.62087236700017,4.188757697027548,2152
LS36_to_LS37_RS3_0014,252.90377081200018,4.185582060881048,2153
LS36_to_LS37_RS3_0015,253.19503739000018,4.1823124894510455,2154
LS36_to_LS37_RS3_0016,253.48369985400018,4.1790721501313435,2155
LS36_to_LS37_RS3_0017,253.77578728300017,4.1757933643555125,2156
LS36_to_LS37_RS3_0018,254.05976173200017,4.172605649679573,2157
LS36_to_LS37_RS3_0019,254.35256736500017,4.169318801807173,2158
LS36_to_LS37_RS3_0020,254.64074175500016,4.166083941292547,2159
LS36_to_LS37_RS3_0021,254.91665078800017,4.162986763793602,2160
LS36_to_LS37_RS3_0022,255.20768721600018,4.159719775879599,2161
LS36_to_LS37_RS3_0023,255.4985820650002,4.156454377240468,2162
LS36_to_LS37_RS3_0024,255.7935782720002,4.153142939392058,2163
LS36_to_LS37_RS3_0025,256.08604433000016,4.149859903370389,2164
LS36_to_LS37_RS3_0026,256.37114987400014,4.146659491748848,2165
LS36_to_LS37_RS3_0027,256.67067263400014,4.143297241725326,2166
LS36_to_LS37_RS3_0028,256.96492452700016,4.139994159067566,2167
LS36_to_LS37_RS3_0029,257.2590737900002,4.136692228468233,2168
LS36_to_LS37_RS3_0030,257.55479502500015,4.133372651921414,2169
LS36_to_LS37_RS3_0031,257.84296029700016,4.1301378937595965,2170
LS36_to_LS37_RS3_0032,258.1359549150002,4.126848924463032,2171
LS36_to_LS37_RS3_0033,258.43845042900017,4.123453304213467,2172
LS36_to_LS37_RS3_0034,258.7262575600002,4.120222566312366,2173
LS36_to_LS37_RS3_0035,259.0256447750002,4.1168618378299096,2174
LS36_to_LS37_RS3_0036,259.3116139940002,4.1136517311478356,2175
LS36_to_LS37_RS3_0037,259.6128219410002,4.110270564297992,2176
LS36_to_LS37_RS3_0038,259.9152974180002,4.106875168970913,2177
LS36_to_LS37_RS3_0039,260.20739905500017,4.103596223705205,2178
LS36_to_LS37_RS3_0040,260.50501166000015,4.100255415854204,2179
LS36_to_LS37_RS3_0041,260.80538559300015,4.0968836111095674,2180
LS36_to_LS37_RS3_0042,261.10720686500014,4.093495559467411,2181
LS36_to_LS37_RS3_0043,261.4023217220001,4.090182789730347,2182
LS36_to_LS37_RS3_0044,261.7026387140001,4.086811624168786,2183
LS36_to_LS37_RS3_0045,262.0052717760001,4.083414459893764,2184
LS36_to_LS37_RS3_0046,262.3082038700001,4.080013938877675,2185
LS36_to_LS37_RS3_0047,262.6074187960001,4.076655144400817,2186
LS36_to_LS37_RS3_0048,262.9117275960001,4.073239169367875,2187
LS36_to_LS37_RS3_0049,263.21458664300013,4.069839468330466,2188
LS36_to_LS37_RS3_0050,263.52248539200014,4.066383194837035,2189
LS36_to_LS37_RS3_0051,263.83387028600015,4.0628877881201095,2190
LS36_to_LS37_RS3_0052,264.1449495790001,4.0593958118836255,2191
LS36_to_LS37_RS3_0053,264.4576200770001,4.055885973802356,2192
LS36_to_LS37_RS3_0054,264.7654270900001,4.052430730078308,2193
LS36_to_LS37_RS3_0055,265.0785254320001,4.048916089295237,2194
LS36_to_LS37_RS3_0056,265.3936513580001,4.045378688157155,2195
LS36_to_LS37_RS3_0057,265.70235199500013,4.041913413184346,2196
LS36_to_LS37_RS3_0058,266.02760618400015,4.038262318674481,2197
LS36_to_LS37_RS3_0059,266.34886487700015,4.034656075035113,2198
LS36_to_LS37_RS3_0060,266.6738277850001,4.03100825025857,2199
LS37_to_LS38_RS3_0001,266.9438749280001,4.027976874569779,2200
LS37_to_LS38_RS3_0002,267.25032226500014,4.024536893694749,2201
LS37_to_LS38_RS3_0003,267.58681816800015,4.020759606927704,2202
LS37_to_LS38_RS3_0004,267.92602309400013,4.016951910409342,2203
LS37_to_LS38_RS3_0005,268.27179746400014,4.013070469534313,2204
LS37_to_LS38_RS3_0006,268.62731912700013,4.0090796118119005,2205
LS37_to_LS38_RS3_0007,268.97592462200015,4.005166390546967,2206
LS37_to_LS38_RS3_0008,269.32874560000016,4.0012058489788425,2207
LS37_to_LS38_RS3_0009,269.67755046800016,3.997290389680733,2208
LS37_to_LS38_RS3_0010,270.0216679370002,3.9934275481115664,2209
LS37_to_LS38_RS3_0011,270.3686543390002,3.9895325017441845,2210
LS37_to_LS38_RS3_0012,270.71088015200024,3.985690894689652,2211
LS37_to_LS38_RS3_0013,271.0477290380002,3.981909645562285,2212
LS37_to_LS38_RS3_0014,271.3929113790002,3.9780348504243577,2213
LS37_to_LS38_RS3_0015,271.7277189450002,3.974276515843511,2214
LS37_to_LS38_RS3_0016,272.0734855950002,3.970395161628241,2215
LS37_to_LS38_RS3_0017,272.4141592420002,3.964425008003908,2216
LS37_to_LS38_RS3_0018,272.7418223730002,3.958682857866008,2217
LS37_to_LS38_RS3_0019,273.0699354530002,3.9529328225726914,2218
LS37_to_LS38_RS3_0020,273.4022986040002,3.9471083066818653,2219
LS37_to_LS38_RS3_0021,273.7414461810002,3.9411648967532122,2220
LS37_to_LS38_RS3_0022,274.0803571520002,3.935225633239114,2221
LS37_to_LS38_RS3_0023,274.4214250880002,3.929248569876024,2222
LS37_to_LS38_RS3_0024,274.7710561670002,3.923121441253506,2223
LS37_to_LS38_RS3_0025,275.1159374960002,3.9170775498799713,2224
LS37_to_LS38_RS3_0026,275.4586240770002,3.9110721204856413,2225
LS37_to_LS38_RS3_0027,275.7933694310002,3.905205857550394,2226
LS37_to_LS38_RS3_0028,276.1318191210002,3.899274677779956,2227
LS37_to_LS38_RS3_0029,276.4830286510002,3.89311988750811,2228
LS37_to_LS38_RS3_0030,276.8285876620002,3.8870641200599687,2229
LS37_to_LS38_RS3_0031,277.1800984930002,3.880904049622566,2230
LS37_to_LS38_RS3_0032,277.5245589300002,3.874867534193491,2231
LS37_to_LS38_RS3_0033,277.8675559520002,3.8688566644591824,2232
LS37_to_LS38_RS3_0034,278.2119087740002,3.8628220349349545,2233
LS37_to_LS38_RS3_0035,278.5577215790002,3.8567618198602287,2234
LS37_to_LS38_RS3_0036,278.8994412320002,3.8507733354475686,2235
LS37_to_LS38_RS3_0037,279.2394915410002,3.844814105543496,2236
LS37_to_LS38_RS3_0038,279.5909872330002,3.8386543004103117,2237
LS37_to_LS38_RS3_0039,279.9377542170002,3.8325773637744516,2238
LS37_to_LS38_RS3_0040,280.2790811480002,3.8265957616395725,2239
LS37_to_LS38_RS3_0041,280.6308880040002,3.820430503496158,2240
LS37_to_LS38_RS3_0042,280.9744356810002,3.814409983778727,2241
LS37_to_LS38_RS3_0043,281.3170378860002,3.808406033036141,2242
LS37_to_LS38_RS3_0044,281.6689139670002,3.802239561755496,2243
LS37_to_LS38_RS3_0045,282.0158410830002,3.7961598188778005,2244
LS37_to_LS38_RS3_0046,282.3765338190002,3.7898388396530684,2245
LS37_to_LS38_RS3_0047,282.7171174210002,3.7838702640271746,2246
LS37_to_LS38_RS3_0048,283.07332068000017,3.7776279608832577,2247
LS37_to_LS38_RS3_0049,283.4278047550002,3.7714157856716843,2248
LS37_to_LS38_RS3_0050,283.7853749060002,3.7651495283554977,2249
LS37_to_LS38_RS3_0051,284.1334477160002,3.759049707701764,2250
LS37_to_LS38_RS3_0052,284.1857595850002,3.7581329655438185,2251
LS37_to_LS38_RS3_0053,284.3773478580002,3.7547754665634807,2252
LS37_to_LS38_RS3_0054,284.7264439140002,3.7486577139802626,2253
LS37_to_LS38_RS3_0055,285.0911022740002,3.742267238964749,2254
LS37_to_LS38_RS3_0056,285.4461856560002,3.7360445611654667,2255
LS37_to_LS38_RS3_0057,285.80197097800016,3.729809582180953,2256
LS38_to_LS39_RS3_0000,285.83757163300015,3.729185696590305,2256
LS38_to_LS39_RS3_0001,285.83800984100014,3.729178017190673,2257
LS38_to_LS39_RS3_0002,285.98251823400017,3.726645572096041,2258
LS38_to_LS39_RS3_0003,286.29320226700014,3.7212009730729854,2259
LS38_to_LS39_RS3_0004,286.61915987900016,3.7154887113944035,2260
LS38_to_LS39_RS3_0005,286.9529485460002,3.7096392139718706,2261
LS38_to_LS39_RS3_0006,287.2705744030002,3.704072962581283,2262
LS38_to_LS39_RS3_0007,287.60867602300016,3.698147882582255,2263
LS38_to_LS39_RS3_0008,287.93807229700013,3.692375359886766,2264
LS38_to_LS39_RS3_0009,288.2750586510001,3.686469824426655,2265
LS38_to_LS39_RS3_0010,288.6114175230001,3.680575285308555,2266
LS38_to_LS39_RS3_0011,288.9473752070001,3.6746877768311093,2267
LS38_to_LS39_RS3_0012,289.2854035670001,3.6687639806808856,2268
LS38_to_LS39_RS3_0013,289.6202549830001,3.6628958590564227,2269
LS38_to_LS39_RS3_0014,289.9623460610001,3.6569008655864006,2270
LS38_to_LS39_RS3_0015,290.2953810770001,3.651064575561296,2271
LS38_to_LS39_RS3_0016,290.6281750010001,3.6452325105658945,2272
LS38_to_LS39_RS3_0017,290.96369271700013,3.6393527123312945,2273
LS38_to_LS39_RS3_0018,291.2940747070001,3.6335629154028206,2274
LS38_to_LS39_RS3_0019,291.6358747180001,3.6275730227520735,2275
LS38_to_LS39_RS3_0020,291.9718591260001,3.621685045948454,2276
LS38_to_LS39_RS3_0021,292.3142059080001,3.6156855713799505,2277
LS38_to_LS39_RS3_0022,292.66181724100005,3.60959383790469,2278
LS38_to_LS39_RS3_0023,293.00588385900005,3.6035642239778323,2279
LS38_to_LS39_RS3_0024,293.35299947400006,3.5974811777392874,2280
LS38_to_LS39_RS3_0025,293.69265007300004,3.5915289525745786,2281
LS38_to_LS39_RS3_0026,294.040215428,3.5854380248432487,2282
LS38_to_LS39_RS3_0027,294.385507632,3.5793869330687085,2283
LS38_to_LS39_RS3_0028,294.731963852,3.573315442433257,2284
LS38_to_LS39_RS3_0029,295.085055643,3.567127666377422,2285
LS38_to_LS39_RS3_0030,295.42755130499995,3.561125582753362,2286
LS38_to_LS39_RS3_0031,295.77185117999994,3.55509188110168,2287
LS38_to_LS39_RS3_0032,296.11140267999997,3.5491413926027184,2288
LS38_to_LS39_RS3_0033,296.46034561,3.543026323484311,2289
LS38_to_LS39_RS3_0034,296.808345477,3.536927781124099,2290
LS38_to_LS39_RS3_0035,297.146868472,3.5309953167162513,2291
LS38_to_LS39_RS3_0036,297.505312574,3.524713743798825,2292
LS38_to_LS39_RS3_0037,297.854225851,3.518599194336009,2293
LS38_to_LS39_RS3_0038,298.19420097700004,3.512641281980458,2294
LS38_to_LS39_RS3_0039,298.54221006000006,3.5065425781139585,2295
LS38_to_LS39_RS3_0040,298.89514744200005,3.500357508006937,2296
LS38_to_LS39_RS3_0041,299.23830135300005,3.494343888862922,2297
LS38_to_LS39_RS3_0042,299.5929884540001,3.4881281557113075,2298
LS38_to_LS39_RS3_0043,299.9448772230001,3.4819614620791244,2299
LS38_to_LS39_RS3_0044,300.3002553620001,3.475733618794964,2300
LS38_to_LS39_RS3_0045,300.64574162700006,3.4696791261880064,2301
LS38_to_LS39_RS3_0046,301.00556530700004,3.463373376781823,2302
LS38_to_LS39_RS3_0047,301.36383347300006,3.457094887064278,2303
LS38_to_LS39_RS3_0048,301.72436929200006,3.45077665773994,2304
LS38_to_LS39_RS3_0049,302.0860845810001,3.4444377587302375,2305
LS38_to_LS39_RS3_0050,302.44476250100007,3.4381520882567123,2306
LS38_to_LS39_RS3_0051,302.81069068900007,3.431739360072211,2307
LS38_to_LS39_RS3_0052,303.17382004600006,3.425375680151894,2308
LS38_to_LS39_RS3_0053,303.53474083800006,3.4190507043475407,2309
LS38_to_LS39_RS3_0054,303.90746364700004,3.412518903462388,2310
LS38_to_LS39_RS3_0055,304.27340392100007,3.4061059634761306,2311
LS38_to_LS39_RS3_0056,304.65179232700007,3.3994748755320536,2312
LS38_to_LS39_RS3_0057,305.02257871000006,3.3929770096483427,2313
LS38_to_LS39_RS3_0058,305.40064874100005,3.3863515010840537,2314
LS38_to_LS39_RS3_0059,305.77943070200007,3.3797135162642413,2315
LS38_to_LS39_RS3_0060,306.15157483200005,3.373191856470305,2316
LS38_to_LS39_RS3_0061,306.53377905200006,3.366493898088839,2317
LS39_to_LS40_RS3_0001,306.547058932,3.366261174118521,2318
LS39_to_LS40_RS3_0002,306.87664107200004,3.360485394204331,2319
LS39_to_LS40_RS3_0003,307.21715948200006,3.3545179610391425,2320
LS39_to_LS40_RS3_0004,307.56415685900004,3.348436986868779,2321
LS39_to_LS40_RS3_0005,307.91929585400004,3.342213334476491,2322
LS39_to_LS40_RS3_0006,308.26965863800007,3.3360733830504006,2323
LS39_to_LS40_RS3_0007,308.62321621500007,3.3298774443027908,2324
LS39_to_LS40_RS3_0008,308.98142336200004,3.3236000239159895,2325
LS39_to_LS40_RS3_0009,309.329541805,3.3174994035642973,2326
LS39_to_LS40_RS3_0010,309.682323917,3.31131705449473,2327
LS39_to_LS40_RS3_0011,310.02478560500003,3.3053155662498575,2328
LS39_to_LS40_RS3_0012,310.36911515,3.2992813446446667,2329
LS39_to_LS40_RS3_0013,310.715982085,3.293202656412139,2330
LS39_to_LS40_RS3_0014,311.0609875,3.287156590486832,2331
LS39_to_LS40_RS3_0015,311.40702653,3.2810924109199426,2332
LS39_to_LS40_RS3_0016,311.74970786299997,3.2750870734944715,2333
LS39_to_LS40_RS3_0017,312.097328818,3.2689951713979544,2334
LS39_to_LS40_RS3_0018,312.429754888,3.2667017015658404,2335
LS39_to_LS40_RS3_0019,312.774253661,3.2643249398904524,2336
LS39_to_LS40_RS3_0020,313.105194493,3.2620417169939846,2337
LS39_to_LS40_RS3_0021,313.446094547,3.2596897835562277,2338
LS39_to_LS40_RS3_0022,313.78708489099995,3.2573372271908196,2339
LS39_to_LS40_RS3_0023,314.12604493,3.2549986782805647,2340
LS39_to_LS40_RS3_0024,314.477927094,3.2525709772052758,2341
